,hcp,specialty,region,brand,email_type,content_id,no. openings,no. clicks,time_sent,time_last_opened,time_last_clicked
20318,65725,Internal medicine / pneumology,region_116,brand_2,product_related,a3D6f0000019fBjEAI,11,0,2020-07-01 10:01:00,2020-07-02 09:10:00,
20319,65725,Internal medicine / pneumology,region_116,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-07-31 09:56:00,2020-08-02 11:49:00,
20324,70426,Internal medicine,region_116,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-10 08:16:00,2020-11-01 15:11:00,
20325,72201,Internal medicine,region_116,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-07-31 13:46:00,,
20327,74874,General practicioner,region_116,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-07-31 13:53:00,,
20328,87323,Internal medicine,region_116,brand_2,product_related,a3D6f0000019fBjEAI,0,0,2020-07-01 12:48:00,,
20329,18811,Internal medicine,region_117,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 10:51:00,2020-07-03 10:39:00,
20330,18811,Internal medicine,region_117,brand_2,general,a3D6f0000019gcSEAQ,0,0,2020-07-14 16:33:00,,
20332,18811,Internal medicine,region_117,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-03 09:53:00,2020-08-04 12:48:00,
20333,18811,Internal medicine,region_117,brand_2,product_related,a3D6f0000019jTzEAI,0,0,2020-08-05 07:23:00,,
20337,22473,General practicioner,region_117,brand_2,product_related,a3D6f0000019fBjEAI,1,0,2020-07-01 11:12:00,2020-07-01 12:28:00,
20338,22473,General practicioner,region_117,brand_2,general,a3D6f0000019gcSEAQ,14,0,2020-07-14 08:31:00,2020-07-16 14:15:00,
20339,22473,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-07-31 08:08:00,2020-07-31 10:00:00,
20341,22473,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,1,0,2020-08-05 10:06:00,2020-08-05 11:44:00,
20342,22473,General practicioner,region_117,brand_2,general,a3D6f0000019jMuEAI,2,0,2020-08-07 09:18:00,2020-08-08 07:49:00,
20350,22480,Internal medicine,region_117,brand_2,product_related,a3D6f0000019fBjEAI,0,0,2020-07-01 11:12:00,,
20351,22480,Internal medicine,region_117,brand_2,general,a3D6f0000019gcSEAQ,0,0,2020-07-14 08:31:00,,
20352,22480,Internal medicine,region_117,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-07-31 08:07:00,,
20354,22480,Internal medicine,region_117,brand_2,product_related,a3D6f0000019jTzEAI,0,0,2020-08-05 10:06:00,,
20355,22480,Internal medicine,region_117,brand_2,general,a3D6f0000019jMuEAI,0,0,2020-08-07 09:18:00,,
20364,25325,General practicioner,region_117,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 10:51:00,2020-07-02 15:02:00,
20365,25325,General practicioner,region_117,brand_2,general,a3D6f0000019gcSEAQ,1,0,2020-07-14 16:33:00,2020-07-16 13:21:00,
20367,25325,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-08-03 09:53:00,2020-08-11 13:30:00,
20368,25325,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,0,0,2020-08-05 07:23:00,,
20374,26125,Internal medicine / pneumology,region_117,brand_2,product_related,a3D6f0000019fLWEAY,2,3,2020-07-02 20:33:00,2020-07-02 23:39:00,2020-07-02 23:40:00
20381,26195,Internal medicine,region_117,brand_2,product_related,a3D6f0000019fBjEAI,0,0,2020-07-01 11:12:00,,
20382,26195,Internal medicine,region_117,brand_2,general,a3D6f0000019gcSEAQ,2,1,2020-07-14 08:31:00,2020-07-14 09:32:00,2020-07-14 09:33:00
20383,26195,Internal medicine,region_117,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-07-31 08:08:00,,
20385,26195,Internal medicine,region_117,brand_2,product_related,a3D6f0000019jTzEAI,0,0,2020-08-05 10:06:00,,
20386,26195,Internal medicine,region_117,brand_2,general,a3D6f0000019jMuEAI,0,0,2020-08-07 09:18:00,,
20390,29002,General practicioner,region_117,brand_2,product_related,a3D6f0000019fLWEAY,3,0,2020-07-02 10:51:00,2020-07-02 10:52:00,
20391,29002,General practicioner,region_117,brand_2,general,a3D6f0000019gcSEAQ,3,0,2020-07-14 16:33:00,2020-07-14 16:33:00,
20393,29002,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,3,0,2020-08-03 09:53:00,2020-08-03 09:54:00,
20394,29002,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,3,0,2020-08-05 07:23:00,2020-08-05 07:23:00,
20396,30744,General practicioner,region_117,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 10:51:00,,
20398,30744,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-03 09:53:00,,
20402,36522,General practicioner,region_117,brand_2,product_related,a3D6f0000019fBjEAI,2,0,2020-07-01 11:12:00,2020-07-01 14:57:00,
20403,36522,General practicioner,region_117,brand_2,general,a3D6f0000019gcSEAQ,2,0,2020-07-14 08:31:00,2020-07-24 15:38:00,
20404,36522,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-07-31 08:07:00,2020-07-31 08:46:00,
20406,36522,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,1,0,2020-08-05 10:06:00,2020-08-05 10:53:00,
20407,36522,General practicioner,region_117,brand_2,general,a3D6f0000019jMuEAI,2,0,2020-08-07 09:18:00,2020-08-07 18:21:00,
20418,43129,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-03 09:53:00,,
20419,43129,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,0,0,2020-08-05 07:23:00,,
20430,51338,General practicioner,region_117,brand_2,product_related,a3D6f0000019fBjEAI,1,0,2020-07-01 11:12:00,2020-07-02 10:42:00,
20431,51338,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-07-31 08:08:00,2020-08-10 11:54:00,
20433,51338,General practicioner,region_117,brand_2,general,a3D6f0000019jMuEAI,3,0,2020-08-07 09:19:00,2020-08-07 12:59:00,
20449,57920,Internal medicine / pneumology,region_117,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 19:54:00,2020-07-03 01:49:00,
20454,63716,General practicioner,region_117,brand_2,product_related,a3D6f0000019fBjEAI,0,0,2020-07-01 11:12:00,,
20455,63716,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-07-31 08:07:00,,
20457,63716,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,0,0,2020-08-05 10:06:00,,
20465,64632,General practicioner,region_117,brand_2,product_related,a3D6f0000019fBjEAI,1,0,2020-07-01 11:12:00,2020-07-01 11:58:00,
20466,64632,General practicioner,region_117,brand_2,general,a3D6f0000019gcSEAQ,1,0,2020-07-14 08:31:00,2020-07-14 12:21:00,
20467,64632,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-07-31 08:07:00,2020-07-31 11:37:00,
20469,64632,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,1,0,2020-08-05 10:06:00,2020-08-05 11:31:00,
20470,64632,General practicioner,region_117,brand_2,general,a3D6f0000019jMuEAI,13,0,2020-08-07 09:18:00,2020-08-17 11:27:00,
20474,65372,General practicioner,region_117,brand_2,product_related,a3D6f0000019fBjEAI,0,0,2020-07-01 11:12:00,,
20475,65372,General practicioner,region_117,brand_2,general,a3D6f0000019gcSEAQ,0,0,2020-07-14 08:31:00,,
20476,65372,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,1,0,2020-07-31 08:08:00,2020-07-31 08:35:00,
20478,65372,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,1,0,2020-08-05 10:06:00,2020-08-05 10:41:00,
20479,65372,General practicioner,region_117,brand_2,general,a3D6f0000019jMuEAI,0,0,2020-08-07 09:18:00,,
20484,67042,General practicioner,region_117,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 10:51:00,,
20485,67042,General practicioner,region_117,brand_2,general,a3D6f0000019gcSEAQ,2,1,2020-07-14 16:33:00,2020-07-24 11:43:00,2020-07-15 14:45:00
20487,67042,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,2,0,2020-08-03 09:53:00,2020-09-17 15:38:00,
20488,67042,General practicioner,region_117,brand_2,product_related,a3D6f0000019jTzEAI,5,0,2020-08-05 07:23:00,2020-09-17 13:56:00,
20495,67129,General practicioner,region_117,brand_2,product_related,a3D6f0000019fBjEAI,1,0,2020-07-01 11:12:00,2020-07-02 07:58:00,
20496,67129,General practicioner,region_117,brand_2,general,a3D6f0000019jMuEAI,0,0,2020-08-07 09:19:00,,
20498,73952,Internal medicine,region_117,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 10:51:00,,
20499,73952,Internal medicine,region_117,brand_2,general,a3D6f0000019gcSEAQ,0,0,2020-07-14 16:33:00,,
20501,73952,Internal medicine,region_117,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-03 09:53:00,,
20502,73952,Internal medicine,region_117,brand_2,product_related,a3D6f0000019jTzEAI,0,0,2020-08-05 07:23:00,,
20505,75682,Internal medicine,region_117,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-03 09:53:00,,
20506,75682,Internal medicine,region_117,brand_2,product_related,a3D6f0000019jTzEAI,0,0,2020-08-05 07:23:00,,
20510,76966,Internal medicine / pneumology,region_117,brand_2,product_related,a3D6f0000019fLWEAY,35,0,2020-07-02 20:40:00,2020-07-10 11:04:00,
20512,81773,Internal medicine,region_117,brand_2,product_related,a3D6f0000019fLWEAY,2,0,2020-07-02 10:51:00,2020-07-02 18:09:00,
20514,81773,Internal medicine,region_117,brand_2,general,a3D6f0000019jSnEAI,2,0,2020-08-03 09:53:00,2020-08-03 13:17:00,
20515,81773,Internal medicine,region_117,brand_2,product_related,a3D6f0000019jTzEAI,1,0,2020-08-05 07:23:00,2020-08-05 16:37:00,
20518,87301,General practicioner,region_117,brand_2,general,a3D6f0000019gcSEAQ,0,0,2020-07-14 16:33:00,,
20520,87301,General practicioner,region_117,brand_2,general,a3D6f0000019jSnEAI,0,0,2020-08-03 09:53:00,,
20547,28680,Internal medicine,region_118,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-05 19:31:00,,
20550,31518,General practicioner,region_118,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-05 19:49:00,,
20556,33462,Internal medicine,region_118,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-05 19:37:00,,
20566,48667,Internal medicine / pneumology,region_118,brand_2,product_related,a3D6f0000019fLWEAY,7,0,2020-07-05 19:53:00,2020-07-27 16:04:00,
20567,48667,Internal medicine / pneumology,region_118,brand_2,general,a3D6f0000019jMuEAI,0,0,2020-08-17 20:32:00,,
20609,76753,General practicioner,region_118,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-05 19:36:00,2020-07-06 07:57:00,
20629,734,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 19:09:00,,
20631,3286,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 17:27:00,2020-07-02 17:53:00,
20633,11874,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 19:03:00,2020-07-03 11:43:00,
20635,14654,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 14:03:00,,
20637,21678,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:11:00,,
20638,22403,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 19:11:00,,
20639,22478,Internal medicine / pneumology,region_119,brand_2,product_related,a3D6f0000019fLWEAY,4,0,2020-07-02 13:57:00,2020-07-03 08:08:00,
20642,23610,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,3,0,2020-07-02 17:45:00,2020-07-09 16:54:00,
20644,23612,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,4,0,2020-07-02 19:08:00,2020-07-02 20:56:00,
20646,25121,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,2,0,2020-07-02 13:56:00,2020-07-02 14:46:00,
20651,28180,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 17:51:00,,
20653,28400,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 19:14:00,,
20657,30982,Internal medicine / pneumology,region_119,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 13:58:00,2020-07-04 09:07:00,
20660,32787,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:02:00,,
20661,35024,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 19:00:00,,
20662,35862,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:09:00,,
20664,37646,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,5,0,2020-07-02 18:50:00,2020-07-03 10:24:00,
20666,38909,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:12:00,,
20668,39597,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 17:30:00,2020-07-02 18:01:00,
20670,39721,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,2,1,2020-07-02 14:08:00,2020-07-06 09:11:00,2020-07-06 11:09:00
20672,40753,General practicioner,region_119,brand_2,product_related,a3D6f0000019fBjEAI,11,0,2020-07-01 10:27:00,2020-07-07 21:19:00,
20673,41587,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,3,1,2020-07-02 17:52:00,2020-07-04 13:19:00,2020-07-04 13:20:00
20675,42298,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,1,1,2020-07-02 14:07:00,2020-07-02 14:45:00,2020-07-02 14:45:00
20678,43481,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 17:40:00,,
20679,44029,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:45:00,,
20680,44105,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:26:00,,
20681,44961,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,1,1,2020-07-02 17:26:00,2020-07-02 18:36:00,2020-07-02 18:37:00
20683,44995,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:40:00,,
20684,45092,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 17:52:00,,
20686,49378,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:45:00,,
20687,56122,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 18:47:00,2020-07-02 18:51:00,
20689,56249,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:06:00,,
20690,56562,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 17:31:00,2020-07-08 17:29:00,
20691,56562,General practicioner,region_119,brand_2,product_related,a3D6f0000019gA2EAI,1,0,2020-07-16 09:41:00,2020-07-24 17:29:00,
20692,56562,General practicioner,region_119,brand_2,general,a3D6f0000019gcSEAQ,1,0,2020-07-16 09:56:00,2020-07-24 17:29:00,
20697,61253,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 17:48:00,,
20699,63578,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:51:00,,
20701,64370,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:50:00,,
20702,65563,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:41:00,,
20703,68505,Internal medicine,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 18:02:00,,
20704,69287,Internal medicine / pneumology,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 13:53:00,,
20707,73006,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 19:17:00,,
20708,74922,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 19:09:00,,
20711,76100,Internal medicine / pneumology,region_119,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 14:01:00,,
20713,77543,General practicioner,region_119,brand_2,product_related,a3D6f0000019fLWEAY,3,0,2020-07-02 19:09:00,2020-10-21 16:39:00,
20715,15910,Internal medicine,region_120,brand_2,product_related,a3D6f0000019fLWEAY,17,2,2020-07-02 11:49:00,2020-08-30 11:37:00,2020-08-30 11:38:00
20716,19593,General practicioner,region_120,brand_2,product_related,a3D6f0000019fLWEAY,2,0,2020-07-02 11:50:00,2020-07-02 14:01:00,
20717,23335,General practicioner,region_120,brand_2,product_related,a3D6f0000019fLWEAY,6,0,2020-07-02 11:50:00,2020-07-02 13:30:00,
20718,24273,General practicioner,region_120,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 11:50:00,2020-07-03 23:02:00,
20719,25122,General practicioner,region_120,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-02 11:50:00,2020-12-09 18:31:00,
20737,26525,Internal medicine,region_120,brand_2,product_related,a3D6f0000019fLWEAY,2,0,2020-07-02 11:41:00,2020-07-03 14:40:00,
20755,28717,Internal medicine,region_120,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 11:50:00,,
20756,32554,General practicioner,region_120,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 11:50:00,,
20776,46071,General practicioner,region_120,brand_2,product_related,a3D6f0000019fLWEAY,2,0,2020-07-02 11:50:00,2020-10-19 13:46:00,
20777,46539,General practicioner,region_120,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 11:49:00,,
20782,49277,Internal medicine,region_120,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 11:50:00,,
20783,50205,Internal medicine,region_120,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 11:50:00,,
20789,76444,General practicioner,region_120,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 11:50:00,,
20797,7435,Internal medicine,region_121,brand_2,product_related,a3D6f0000019fLWEAY,2,1,2020-07-03 10:54:00,2020-07-06 15:44:00,2020-07-06 16:00:00
20803,16165,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-03 11:35:00,,
20805,16267,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,2,0,2020-07-02 11:50:00,2020-07-02 18:31:00,
20822,21353,Internal medicine,region_121,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-03 11:55:00,2020-07-03 17:18:00,
20828,23637,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,4,0,2020-07-02 11:27:00,2021-06-08 20:40:00,
20830,24584,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-03 11:11:00,,
20851,27353,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 11:34:00,,
20853,28383,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,3,0,2020-07-03 11:40:00,2020-07-06 07:42:00,
20860,32194,Internal medicine / pneumology,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 10:45:00,,
20875,32451,Internal medicine,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-03 11:43:00,,
20880,35405,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-02 11:45:00,,
20882,36444,Internal medicine,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-03 10:34:00,,
20885,38306,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-03 11:18:00,2020-07-06 06:41:00,
20893,44222,Internal medicine,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-03 11:15:00,,
20906,48762,Internal medicine,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-03 10:51:00,,
20912,50433,General practicioner,region_121,brand_2,product_related,a3D6f0000019fLWEAY,0,0,2020-07-03 10:48:00,,
20917,52234,Internal medicine,region_121,brand_2,product_related,a3D6f0000019fLWEAY,1,0,2020-07-03 11:33:00,2020-07-03 19:25:00,
